timestamp,station_id,water_level,datum,units,lat,lon,source
2024-01-09 18:48:00+00:00,DEMO-SFO,0.4794,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 18:54:00+00:00,DEMO-SFO,0.5872,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 19:00:00+00:00,DEMO-SFO,0.628,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 19:06:00+00:00,DEMO-SFO,0.6483,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 19:12:00+00:00,DEMO-SFO,0.6891,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 19:18:00+00:00,DEMO-SFO,0.7361,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 19:24:00+00:00,DEMO-SFO,0.7716,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 19:30:00+00:00,DEMO-SFO,0.7826,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 19:36:00+00:00,DEMO-SFO,0.841,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 19:42:00+00:00,DEMO-SFO,0.8468,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 19:48:00+00:00,DEMO-SFO,0.8889,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 19:54:00+00:00,DEMO-SFO,0.9169,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 20:00:00+00:00,DEMO-SFO,0.9229,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 20:06:00+00:00,DEMO-SFO,0.9508,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 20:12:00+00:00,DEMO-SFO,1.0342,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 20:18:00+00:00,DEMO-SFO,0.9937,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 20:24:00+00:00,DEMO-SFO,1.0392,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 20:30:00+00:00,DEMO-SFO,1.0619,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 20:36:00+00:00,DEMO-SFO,1.0657,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 20:42:00+00:00,DEMO-SFO,1.0949,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 20:48:00+00:00,DEMO-SFO,1.1007,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 20:54:00+00:00,DEMO-SFO,1.0874,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 21:00:00+00:00,DEMO-SFO,1.1242,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 21:06:00+00:00,DEMO-SFO,1.1093,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 21:12:00+00:00,DEMO-SFO,1.1597,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 21:18:00+00:00,DEMO-SFO,1.1361,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 21:24:00+00:00,DEMO-SFO,1.1141,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 21:30:00+00:00,DEMO-SFO,1.1336,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 21:36:00+00:00,DEMO-SFO,1.1049,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 21:42:00+00:00,DEMO-SFO,1.1231,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 21:48:00+00:00,DEMO-SFO,1.1061,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 21:54:00+00:00,DEMO-SFO,1.0847,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 22:00:00+00:00,DEMO-SFO,1.0732,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 22:06:00+00:00,DEMO-SFO,1.1255,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 22:12:00+00:00,DEMO-SFO,1.0636,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 22:18:00+00:00,DEMO-SFO,1.0362,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 22:24:00+00:00,DEMO-SFO,1.0141,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 22:30:00+00:00,DEMO-SFO,1.0153,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 22:36:00+00:00,DEMO-SFO,0.971,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 22:42:00+00:00,DEMO-SFO,0.9382,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 22:48:00+00:00,DEMO-SFO,0.9342,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 22:54:00+00:00,DEMO-SFO,0.9072,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 23:00:00+00:00,DEMO-SFO,0.8715,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 23:06:00+00:00,DEMO-SFO,0.8324,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 23:12:00+00:00,DEMO-SFO,0.8116,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 23:18:00+00:00,DEMO-SFO,0.7779,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 23:24:00+00:00,DEMO-SFO,0.7419,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 23:30:00+00:00,DEMO-SFO,0.7253,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 23:36:00+00:00,DEMO-SFO,0.729,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 23:42:00+00:00,DEMO-SFO,0.6749,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 23:48:00+00:00,DEMO-SFO,0.6501,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-09 23:54:00+00:00,DEMO-SFO,0.5622,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 00:00:00+00:00,DEMO-SFO,0.5686,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 00:06:00+00:00,DEMO-SFO,0.5008,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 00:12:00+00:00,DEMO-SFO,0.4766,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 00:18:00+00:00,DEMO-SFO,0.4262,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 00:24:00+00:00,DEMO-SFO,0.3702,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 00:30:00+00:00,DEMO-SFO,0.3512,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 00:36:00+00:00,DEMO-SFO,0.3062,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 00:42:00+00:00,DEMO-SFO,0.2209,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 00:48:00+00:00,DEMO-SFO,0.2135,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 00:54:00+00:00,DEMO-SFO,0.1934,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 01:00:00+00:00,DEMO-SFO,0.1418,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 01:06:00+00:00,DEMO-SFO,0.1062,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 01:12:00+00:00,DEMO-SFO,0.0428,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 01:18:00+00:00,DEMO-SFO,0.0245,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 01:24:00+00:00,DEMO-SFO,-0.0204,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 01:30:00+00:00,DEMO-SFO,-0.0596,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 01:36:00+00:00,DEMO-SFO,-0.1055,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 01:42:00+00:00,DEMO-SFO,-0.1091,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 01:48:00+00:00,DEMO-SFO,-0.1551,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 01:54:00+00:00,DEMO-SFO,-0.1907,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 02:00:00+00:00,DEMO-SFO,-0.1872,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 02:06:00+00:00,DEMO-SFO,-0.2501,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 02:12:00+00:00,DEMO-SFO,-0.2658,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 02:18:00+00:00,DEMO-SFO,-0.3133,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 02:24:00+00:00,DEMO-SFO,-0.3535,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 02:30:00+00:00,DEMO-SFO,-0.394,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 02:36:00+00:00,DEMO-SFO,-0.3929,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 02:42:00+00:00,DEMO-SFO,-0.4745,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 02:48:00+00:00,DEMO-SFO,-0.4378,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 02:54:00+00:00,DEMO-SFO,-0.4574,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 03:00:00+00:00,DEMO-SFO,-0.487,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 03:06:00+00:00,DEMO-SFO,-0.5019,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 03:12:00+00:00,DEMO-SFO,-0.5409,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 03:18:00+00:00,DEMO-SFO,-0.5023,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 03:24:00+00:00,DEMO-SFO,-0.5493,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 03:30:00+00:00,DEMO-SFO,-0.5729,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 03:36:00+00:00,DEMO-SFO,-0.5519,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 03:42:00+00:00,DEMO-SFO,-0.5682,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 03:48:00+00:00,DEMO-SFO,-0.5836,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 03:54:00+00:00,DEMO-SFO,-0.5901,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 04:00:00+00:00,DEMO-SFO,-0.5837,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 04:06:00+00:00,DEMO-SFO,-0.5578,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 04:12:00+00:00,DEMO-SFO,-0.5749,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 04:18:00+00:00,DEMO-SFO,-0.5831,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 04:24:00+00:00,DEMO-SFO,-0.5619,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 04:30:00+00:00,DEMO-SFO,-0.5734,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 04:36:00+00:00,DEMO-SFO,-0.5595,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 04:42:00+00:00,DEMO-SFO,-0.5567,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 04:48:00+00:00,DEMO-SFO,-0.5388,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 04:54:00+00:00,DEMO-SFO,-0.549,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 05:00:00+00:00,DEMO-SFO,-0.5511,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 05:06:00+00:00,DEMO-SFO,-0.4973,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 05:12:00+00:00,DEMO-SFO,-0.4712,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 05:18:00+00:00,DEMO-SFO,-0.508,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 05:24:00+00:00,DEMO-SFO,-0.4664,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 05:30:00+00:00,DEMO-SFO,-0.4618,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 05:36:00+00:00,DEMO-SFO,-0.4171,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 05:42:00+00:00,DEMO-SFO,-0.4109,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 05:48:00+00:00,DEMO-SFO,-0.3297,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 05:54:00+00:00,DEMO-SFO,-0.382,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 06:00:00+00:00,DEMO-SFO,-0.3244,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 06:06:00+00:00,DEMO-SFO,-0.3011,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 06:12:00+00:00,DEMO-SFO,-0.3013,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 06:18:00+00:00,DEMO-SFO,-0.289,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 06:24:00+00:00,DEMO-SFO,-0.2654,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 06:30:00+00:00,DEMO-SFO,-0.2445,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 06:36:00+00:00,DEMO-SFO,-0.1993,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 06:42:00+00:00,DEMO-SFO,-0.2166,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 06:48:00+00:00,DEMO-SFO,-0.1796,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 06:54:00+00:00,DEMO-SFO,-0.1594,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 07:00:00+00:00,DEMO-SFO,-0.1658,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 07:06:00+00:00,DEMO-SFO,-0.092,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 07:12:00+00:00,DEMO-SFO,-0.0661,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 07:18:00+00:00,DEMO-SFO,-0.0787,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 07:24:00+00:00,DEMO-SFO,-0.0246,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 07:30:00+00:00,DEMO-SFO,-0.0566,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 07:36:00+00:00,DEMO-SFO,-0.0049,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 07:42:00+00:00,DEMO-SFO,0.011,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 07:48:00+00:00,DEMO-SFO,0.0333,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 07:54:00+00:00,DEMO-SFO,0.0505,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 08:00:00+00:00,DEMO-SFO,0.0636,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 08:06:00+00:00,DEMO-SFO,0.0727,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 08:12:00+00:00,DEMO-SFO,0.0926,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 08:18:00+00:00,DEMO-SFO,0.1353,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 08:24:00+00:00,DEMO-SFO,0.1086,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 08:30:00+00:00,DEMO-SFO,0.1762,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 08:36:00+00:00,DEMO-SFO,0.1281,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 08:42:00+00:00,DEMO-SFO,0.154,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 08:48:00+00:00,DEMO-SFO,0.1678,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 08:54:00+00:00,DEMO-SFO,0.1564,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 09:00:00+00:00,DEMO-SFO,0.1944,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 09:06:00+00:00,DEMO-SFO,0.1808,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 09:12:00+00:00,DEMO-SFO,0.1676,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 09:18:00+00:00,DEMO-SFO,0.1994,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 09:24:00+00:00,DEMO-SFO,0.1506,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 09:30:00+00:00,DEMO-SFO,0.1572,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 09:36:00+00:00,DEMO-SFO,0.1758,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 09:42:00+00:00,DEMO-SFO,0.1753,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 09:48:00+00:00,DEMO-SFO,0.159,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 09:54:00+00:00,DEMO-SFO,0.142,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 10:00:00+00:00,DEMO-SFO,0.13,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 10:06:00+00:00,DEMO-SFO,0.1468,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 10:12:00+00:00,DEMO-SFO,0.1168,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 10:18:00+00:00,DEMO-SFO,0.0811,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 10:24:00+00:00,DEMO-SFO,0.0652,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 10:30:00+00:00,DEMO-SFO,0.0981,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 10:36:00+00:00,DEMO-SFO,0.0363,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 10:42:00+00:00,DEMO-SFO,0.0378,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 10:48:00+00:00,DEMO-SFO,0.0399,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 10:54:00+00:00,DEMO-SFO,0.0033,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 11:00:00+00:00,DEMO-SFO,-0.0442,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 11:06:00+00:00,DEMO-SFO,-0.0718,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 11:12:00+00:00,DEMO-SFO,-0.0374,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 11:18:00+00:00,DEMO-SFO,-0.1197,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 11:24:00+00:00,DEMO-SFO,-0.1348,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 11:30:00+00:00,DEMO-SFO,-0.1419,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 11:36:00+00:00,DEMO-SFO,-0.1799,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 11:42:00+00:00,DEMO-SFO,-0.1907,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 11:48:00+00:00,DEMO-SFO,-0.2587,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 11:54:00+00:00,DEMO-SFO,-0.261,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 12:00:00+00:00,DEMO-SFO,-0.2711,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 12:06:00+00:00,DEMO-SFO,-0.2991,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 12:12:00+00:00,DEMO-SFO,-0.3523,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 12:18:00+00:00,DEMO-SFO,-0.3896,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 12:24:00+00:00,DEMO-SFO,-0.3931,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 12:30:00+00:00,DEMO-SFO,-0.4517,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 12:36:00+00:00,DEMO-SFO,-0.4277,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 12:42:00+00:00,DEMO-SFO,-0.4778,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 12:48:00+00:00,DEMO-SFO,-0.5222,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 12:54:00+00:00,DEMO-SFO,-0.5562,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 13:00:00+00:00,DEMO-SFO,-0.574,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 13:06:00+00:00,DEMO-SFO,-0.6182,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 13:12:00+00:00,DEMO-SFO,-0.6021,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 13:18:00+00:00,DEMO-SFO,-0.6522,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 13:24:00+00:00,DEMO-SFO,-0.6515,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 13:30:00+00:00,DEMO-SFO,-0.6711,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 13:36:00+00:00,DEMO-SFO,-0.6839,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 13:42:00+00:00,DEMO-SFO,-0.7185,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 13:48:00+00:00,DEMO-SFO,-0.7202,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 13:54:00+00:00,DEMO-SFO,-0.7329,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 14:00:00+00:00,DEMO-SFO,-0.7721,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 14:06:00+00:00,DEMO-SFO,-0.7862,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 14:12:00+00:00,DEMO-SFO,-0.8175,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 14:18:00+00:00,DEMO-SFO,-0.8386,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 14:24:00+00:00,DEMO-SFO,-0.804,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 14:30:00+00:00,DEMO-SFO,-0.8269,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 14:36:00+00:00,DEMO-SFO,-0.833,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 14:42:00+00:00,DEMO-SFO,-0.8646,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 14:48:00+00:00,DEMO-SFO,-0.8246,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 14:54:00+00:00,DEMO-SFO,-0.8643,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 15:00:00+00:00,DEMO-SFO,-0.8766,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 15:06:00+00:00,DEMO-SFO,-0.8711,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 15:12:00+00:00,DEMO-SFO,-0.8255,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 15:18:00+00:00,DEMO-SFO,-0.8745,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 15:24:00+00:00,DEMO-SFO,-0.8609,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 15:30:00+00:00,DEMO-SFO,-0.7797,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 15:36:00+00:00,DEMO-SFO,-0.8087,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 15:42:00+00:00,DEMO-SFO,-0.8303,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 15:48:00+00:00,DEMO-SFO,-0.8234,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 15:54:00+00:00,DEMO-SFO,-0.8196,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 16:00:00+00:00,DEMO-SFO,-0.7668,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 16:06:00+00:00,DEMO-SFO,-0.7349,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 16:12:00+00:00,DEMO-SFO,-0.6981,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 16:18:00+00:00,DEMO-SFO,-0.7435,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 16:24:00+00:00,DEMO-SFO,-0.7077,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 16:30:00+00:00,DEMO-SFO,-0.6574,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 16:36:00+00:00,DEMO-SFO,-0.5714,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
2024-01-10 16:42:00+00:00,DEMO-SFO,-0.58,MLLW,m,37.7749,-122.4194,DEMO_SYNTHETIC
